n,matrix_type,missing_fraction,missing_percent,replicate,n_pairs,n_missing,n_observed,reference_matrix_file,mask_file,observed_matrix_file,seed
30,synthetic_additive_nonultrametric,0.65,65,29,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep29.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep29.csv,20277135
30,synthetic_additive_nonultrametric,0.65,65,30,435,283,152,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing65_rep30.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing65_rep30.csv,20277136
30,synthetic_additive_nonultrametric,0.85,85,1,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep01.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep01.csv,20279107
30,synthetic_additive_nonultrametric,0.85,85,2,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep02.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep02.csv,20279108
30,synthetic_additive_nonultrametric,0.85,85,3,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep03.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep03.csv,20279109
30,synthetic_additive_nonultrametric,0.85,85,4,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep04.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep04.csv,20279110
30,synthetic_additive_nonultrametric,0.85,85,5,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep05.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep05.csv,20279111
30,synthetic_additive_nonultrametric,0.85,85,6,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep06.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep06.csv,20279112
30,synthetic_additive_nonultrametric,0.85,85,7,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep07.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep07.csv,20279113
30,synthetic_additive_nonultrametric,0.85,85,8,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep08.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep08.csv,20279114
30,synthetic_additive_nonultrametric,0.85,85,9,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep09.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep09.csv,20279115
30,synthetic_additive_nonultrametric,0.85,85,10,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep10.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep10.csv,20279116
30,synthetic_additive_nonultrametric,0.85,85,11,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep11.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep11.csv,20279117
30,synthetic_additive_nonultrametric,0.85,85,12,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep12.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep12.csv,20279118
30,synthetic_additive_nonultrametric,0.85,85,13,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep13.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep13.csv,20279119
30,synthetic_additive_nonultrametric,0.85,85,14,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep14.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep14.csv,20279120
30,synthetic_additive_nonultrametric,0.85,85,15,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep15.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep15.csv,20279121
30,synthetic_additive_nonultrametric,0.85,85,16,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep16.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep16.csv,20279122
30,synthetic_additive_nonultrametric,0.85,85,17,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep17.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep17.csv,20279123
30,synthetic_additive_nonultrametric,0.85,85,18,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep18.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep18.csv,20279124
30,synthetic_additive_nonultrametric,0.85,85,19,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep19.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep19.csv,20279125
30,synthetic_additive_nonultrametric,0.85,85,20,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep20.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep20.csv,20279126
30,synthetic_additive_nonultrametric,0.85,85,21,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep21.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep21.csv,20279127
30,synthetic_additive_nonultrametric,0.85,85,22,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep22.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep22.csv,20279128
30,synthetic_additive_nonultrametric,0.85,85,23,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep23.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep23.csv,20279129
30,synthetic_additive_nonultrametric,0.85,85,24,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep24.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep24.csv,20279130
30,synthetic_additive_nonultrametric,0.85,85,25,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep25.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep25.csv,20279131
30,synthetic_additive_nonultrametric,0.85,85,26,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep26.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep26.csv,20279132
30,synthetic_additive_nonultrametric,0.85,85,27,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep27.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep27.csv,20279133
30,synthetic_additive_nonultrametric,0.85,85,28,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep28.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep28.csv,20279134
30,synthetic_additive_nonultrametric,0.85,85,29,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep29.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep29.csv,20279135
30,synthetic_additive_nonultrametric,0.85,85,30,435,370,65,synthetic30_tree_distances/reference_matrices/Dref_synthetic30_additive_nonultrametric_Tlabels.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/mask_synthetic_additive_nonultrametric_missing85_rep30.csv,synthetic30_tree_distances/masks_and_observed/synthetic_additive_nonultrametric/Dobs_synthetic_additive_nonultrametric_missing85_rep30.csv,20279136
